seed,method,completed_task_num,total_path_length,total_inspection_time,high_priority_avg_response_time,priority_weighted_completion_time,high_priority_top5_rate,algorithm_runtime_ms,priority_response_efficiency,task_sequence
23,DRF-RH-NoDynamicRiskField,20,235.0,491.66666666666674,136.45833333333334,181.99372764210838,80.0,78.88064399594441,0.3404255319148936,P15->P19->P1->P13->P12->P4->P20->P10->P5->P9->P8->P11->P6->P18->P14->P17->P3->P2->P7->P16
24,DRF-RH-Full,20,201.0,435.0,137.5757575757576,167.86886423613507,100.0,79.7540579806082,0.4975124378109453,P6->P14->P10->P2->P8->P19->P4->P9->P11->P17->P15->P12->P16->P13->P1->P18->P5->P7->P3->P20
24,DRF-RH-Horizon1,20,216.0,459.99999999999994,142.57575757575754,166.4775068455571,80.0,30.838384001981467,0.37037037037037035,P6->P14->P16->P10->P2->P9->P11->P15->P17->P19->P18->P5->P8->P4->P7->P13->P1->P3->P20->P12
24,DRF-RH-BaseScoreOnly,20,404.0,773.3333333333331,321.51515151515144,363.6900879754778,100.0,76.60551799926907,0.24752475247524752,P19->P2->P6->P18->P8->P11->P1->P14->P17->P12->P15->P9->P10->P4->P16->P13->P5->P20->P7->P3
24,DRF-RH-NoPathTimePenalty,20,270.0,550.0,140.15151515151516,178.30743738700684,100.0,79.3881859863177,0.37037037037037035,P6->P14->P2->P8->P19->P10->P9->P11->P17->P15->P4->P18->P5->P1->P16->P12->P20->P7->P13->P3
24,DRF-RH-NoPriorityCompletion,20,235.0,491.6666666666668,153.63636363636368,189.06862560922718,100.0,78.51983502041548,0.425531914893617,P6->P14->P2->P8->P19->P18->P10->P9->P11->P17->P15->P12->P16->P4->P1->P13->P5->P7->P3->P20
24,DRF-RH-NoDeadlinePenalty,20,201.0,435.0,137.5757575757576,167.86886423613507,100.0,80.94515500124544,0.4975124378109453,P6->P14->P10->P2->P8->P19->P4->P9->P11->P17->P15->P12->P16->P13->P1->P18->P5->P7->P3->P20
24,DRF-RH-NoTopKBonus,20,197.0,428.3333333333333,175.30303030303028,172.44486522174313,40.0,78.85393896140158,0.20304568527918782,P12->P6->P11->P17->P2->P10->P9->P4->P19->P8->P5->P18->P1->P13->P16->P14->P15->P20->P3->P7
24,DRF-RH-NoHybridPool,20,201.0,435.0,137.5757575757576,167.86886423613507,100.0,72.14944902807474,0.4975124378109453,P6->P14->P10->P2->P8->P19->P4->P9->P11->P17->P15->P12->P16->P13->P1->P18->P5->P7->P3->P20
24,DRF-RH-NoDynamicRiskField,20,201.0,435.0,137.5757575757576,167.86886423613507,100.0,79.02954600285739,0.4975124378109453,P6->P14->P10->P2->P8->P19->P4->P9->P11->P17->P15->P12->P16->P13->P1->P18->P5->P7->P3->P20
25,DRF-RH-Full,20,221.0,468.3333333333333,113.75000000000001,173.70600042126011,100.0,84.49616201687604,0.45248868778280543,P18->P15->P11->P12->P5->P4->P1->P16->P3->P2->P19->P9->P14->P6->P20->P17->P7->P8->P10->P13
25,DRF-RH-Horizon1,20,224.0,473.33333333333326,116.45833333333334,185.5344678606335,100.0,33.24293898185715,0.44642857142857145,P18->P15->P11->P12->P5->P4->P16->P3->P1->P6->P9->P19->P10->P13->P8->P7->P20->P17->P14->P2
25,DRF-RH-BaseScoreOnly,20,455.0,858.3333333333334,283.125,344.0505179989692,80.0,80.49261901760474,0.17582417582417584,P12->P16->P15->P4->P1->P2->P17->P11->P19->P18->P7->P20->P9->P3->P5->P6->P8->P10->P14->P13
25,DRF-RH-NoPathTimePenalty,20,299.0,598.3333333333333,117.08333333333334,190.62250197069895,100.0,83.51211698027328,0.33444816053511706,P18->P15->P11->P12->P4->P16->P1->P5->P19->P2->P9->P17->P20->P7->P8->P10->P6->P14->P3->P13
25,DRF-RH-NoPriorityCompletion,20,256.0,526.6666666666665,161.875,220.0129278158416,100.0,81.84072998119518,0.390625,P16->P4->P12->P11->P15->P19->P18->P2->P1->P17->P20->P5->P9->P14->P3->P6->P10->P13->P7->P8
25,DRF-RH-NoDeadlinePenalty,20,221.0,468.3333333333333,113.75000000000001,173.70600042126011,100.0,81.42139401752502,0.45248868778280543,P18->P15->P11->P12->P5->P4->P1->P16->P3->P2->P19->P9->P14->P6->P20->P17->P7->P8->P10->P13
25,DRF-RH-NoTopKBonus,20,206.0,443.33333333333326,184.99999999999994,193.21889445950157,80.0,81.10862504690886,0.3883495145631068,P2->P15->P11->P4->P16->P3->P1->P6->P9->P5->P19->P12->P7->P8->P10->P13->P18->P14->P20->P17
25,DRF-RH-NoHybridPool,20,257.0,528.3333333333333,152.5,189.1292192500508,80.0,74.05490102246404,0.311284046692607,P2->P15->P11->P12->P5->P4->P16->P3->P1->P6->P9->P19->P18->P10->P8->P7->P17->P20->P14->P13
25,DRF-RH-NoDynamicRiskField,20,221.0,468.3333333333333,113.75000000000001,173.70600042126011,100.0,81.28614095039666,0.45248868778280543,P18->P15->P11->P12->P5->P4->P1->P16->P3->P2->P19->P9->P14->P6->P20->P17->P7->P8->P10->P13
26,DRF-RH-Full,20,183.0,404.99999999999994,86.11111111111113,156.4607982083733,40.0,80.73812298243865,0.2185792349726776,P1->P15->P4->P2->P20->P5->P17->P8->P13->P9->P12->P19->P10->P16->P11->P7->P14->P6->P18->P3
26,DRF-RH-Horizon1,20,149.0,348.33333333333337,106.66666666666667,148.55267034026346,20.0,31.50863799965009,0.1342281879194631,P1->P15->P7->P19->P4->P2->P20->P11->P16->P10->P8->P17->P5->P13->P9->P12->P14->P6->P18->P3
26,DRF-RH-BaseScoreOnly,20,343.0,671.6666666666666,150.0,238.67257753157116,40.0,76.34926197351888,0.11661807580174927,P1->P4->P2->P15->P20->P5->P9->P13->P8->P17->P19->P12->P10->P14->P6->P11->P16->P18->P7->P3
26,DRF-RH-NoPathTimePenalty,20,213.0,455.00000000000006,86.11111111111113,154.57184192451186,40.0,75.88478201068938,0.18779342723004694,P1->P15->P4->P2->P20->P5->P17->P8->P13->P9->P12->P19->P10->P11->P16->P18->P6->P14->P7->P3
26,DRF-RH-NoPriorityCompletion,20,179.0,398.33333333333326,86.11111111111113,157.01353923447843,40.0,77.31143798446283,0.22346368715083798,P1->P15->P4->P2->P20->P5->P17->P8->P13->P9->P12->P19->P10->P16->P11->P7->P14->P6->P3->P18
26,DRF-RH-NoDeadlinePenalty,20,183.0,404.99999999999994,86.11111111111113,156.4607982083733,40.0,79.23096301965415,0.2185792349726776,P1->P15->P4->P2->P20->P5->P17->P8->P13->P9->P12->P19->P10->P16->P11->P7->P14->P6->P18->P3
26,DRF-RH-NoTopKBonus,20,169.0,381.6666666666667,111.66666666666667,146.5152154197867,20.0,77.90464599383995,0.11834319526627218,P1->P15->P4->P2->P9->P13->P8->P17->P5->P20->P11->P10->P16->P19->P12->P18->P6->P3->P14->P7
26,DRF-RH-NoHybridPool,20,183.0,404.99999999999994,86.11111111111113,156.4607982083733,40.0,71.24432799173519,0.2185792349726776,P1->P15->P4->P2->P20->P5->P17->P8->P13->P9->P12->P19->P10->P16->P11->P7->P14->P6->P18->P3
26,DRF-RH-NoDynamicRiskField,20,183.0,404.99999999999994,86.11111111111113,156.4607982083733,40.0,78.30270897829905,0.2185792349726776,P1->P15->P4->P2->P20->P5->P17->P8->P13->P9->P12->P19->P10->P16->P11->P7->P14->P6->P18->P3
27,DRF-RH-Full,20,225.0,475.0,95.66666666666667,194.61178793960835,80.0,99.9017670401372,0.35555555555555557,P2->P10->P18->P19->P5->P14->P15->P9->P4->P12->P11->P20->P17->P8->P1->P3->P13->P16->P7->P6
27,DRF-RH-Horizon1,20,204.0,440.0,108.33333333333334,180.453257530806,60.0,42.44338202988729,0.29411764705882354,P2->P6->P10->P18->P12->P19->P14->P5->P15->P9->P4->P17->P8->P11->P20->P3->P1->P13->P7->P16
27,DRF-RH-BaseScoreOnly,20,414.0,789.9999999999999,143.33333333333334,274.23206886364216,40.0,93.54542702203616,0.0966183574879227,P2->P18->P5->P9->P14->P19->P4->P10->P15->P3->P12->P1->P16->P11->P6->P20->P17->P8->P7->P13
27,DRF-RH-NoPathTimePenalty,20,310.0,616.6666666666667,92.66666666666669,202.69503268689462,80.0,95.97872401354834,0.25806451612903225,P2->P10->P18->P19->P14->P5->P9->P4->P15->P12->P3->P1->P6->P16->P11->P8->P17->P20->P13->P7
27,DRF-RH-NoPriorityCompletion,20,260.0,533.3333333333334,92.66666666666669,204.7400107026705,80.0,96.7462999979034,0.3076923076923077,P2->P10->P18->P19->P14->P5->P9->P4->P15->P12->P6->P3->P1->P11->P20->P17->P8->P13->P7->P16
27,DRF-RH-NoDeadlinePenalty,20,225.0,475.0,95.66666666666667,194.61178793960835,80.0,98.86027098400518,0.35555555555555557,P2->P10->P18->P19->P5->P14->P15->P9->P4->P12->P11->P20->P17->P8->P1->P3->P13->P16->P7->P6
27,DRF-RH-NoTopKBonus,20,248.0,513.3333333333334,134.33333333333331,217.5774439468723,40.0,98.8318920135498,0.16129032258064516,P2->P18->P5->P14->P15->P19->P9->P4->P12->P10->P6->P3->P11->P20->P17->P8->P1->P13->P7->P16
27,DRF-RH-NoHybridPool,20,225.0,475.0000000000001,95.66666666666669,194.91844555745232,80.0,89.74981098435819,0.35555555555555557,P2->P10->P18->P19->P5->P15->P14->P9->P4->P12->P11->P20->P17->P8->P1->P3->P13->P16->P7->P6
27,DRF-RH-NoDynamicRiskField,20,225.0,475.0,95.66666666666667,194.61178793960835,80.0,99.58070301217958,0.35555555555555557,P2->P10->P18->P19->P5->P14->P15->P9->P4->P12->P11->P20->P17->P8->P1->P3->P13->P16->P7->P6
28,DRF-RH-Full,20,235.0,491.66666666666663,94.44444444444444,163.6467017816878,100.0,81.18522999575362,0.425531914893617,P13->P18->P5->P8->P3->P2->P16->P20->P9->P10->P6->P11->P14->P19->P7->P4->P15->P17->P1->P12
28,DRF-RH-Horizon1,20,247.0,511.66666666666663,94.44444444444444,173.14643270263707,100.0,34.48040399234742,0.4048582995951417,P13->P18->P5->P8->P3->P2->P16->P20->P9->P1->P4->P15->P7->P19->P14->P10->P11->P6->P17->P12
28,DRF-RH-BaseScoreOnly,20,454.0,856.6666666666666,235.37037037037038,321.90835225127427,100.0,81.87186601571739,0.22026431718061673,P2->P3->P18->P13->P8->P16->P10->P14->P5->P20->P6->P9->P7->P4->P12->P1->P17->P15->P11->P19
28,DRF-RH-NoPathTimePenalty,20,269.0,548.3333333333334,103.88888888888889,173.42394597660066,100.0,79.9377950024791,0.37174721189591076,P13->P18->P8->P3->P2->P16->P20->P9->P10->P5->P14->P6->P7->P4->P15->P1->P19->P12->P11->P17
28,DRF-RH-NoPriorityCompletion,20,245.0,508.33333333333326,119.62962962962963,183.6716548702895,100.0,83.58176302863285,0.40816326530612246,P18->P3->P2->P16->P20->P9->P10->P8->P5->P14->P13->P6->P11->P1->P4->P15->P17->P7->P19->P12
28,DRF-RH-NoDeadlinePenalty,20,235.0,491.66666666666663,94.44444444444444,163.6467017816878,100.0,82.47667702380568,0.425531914893617,P13->P18->P5->P8->P3->P2->P16->P20->P9->P10->P6->P11->P14->P19->P7->P4->P15->P17->P1->P12
28,DRF-RH-NoTopKBonus,20,241.0,501.66666666666663,109.25925925925928,169.34207530409202,80.0,81.19694498600438,0.33195020746887965,P13->P18->P8->P10->P3->P2->P16->P20->P9->P5->P14->P6->P11->P19->P7->P4->P15->P17->P1->P12
28,DRF-RH-NoHybridPool,20,235.0,491.66666666666663,94.44444444444444,163.6467017816878,100.0,78.12601403566077,0.425531914893617,P13->P18->P5->P8->P3->P2->P16->P20->P9->P10->P6->P11->P14->P19->P7->P4->P15->P17->P1->P12
28,DRF-RH-NoDynamicRiskField,20,235.0,491.66666666666663,94.44444444444444,163.6467017816878,100.0,82.5857559684664,0.425531914893617,P13->P18->P5->P8->P3->P2->P16->P20->P9->P10->P6->P11->P14->P19->P7->P4->P15->P17->P1->P12
29,DRF-RH-Full,20,242.0,503.3333333333334,124.44444444444446,196.57556274797923,40.0,84.88094597123563,0.1652892561983471,P13->P10->P12->P17->P20->P8->P9->P2->P7->P19->P3->P18->P4->P15->P5->P14->P16->P1->P11->P6
29,DRF-RH-Horizon1,20,192.0,420.0,126.11111111111113,201.84871295933706,40.0,35.5935120023787,0.20833333333333334,P13->P10->P12->P17->P20->P8->P1->P9->P4->P7->P19->P6->P11->P2->P5->P14->P16->P15->P3->P18
29,DRF-RH-BaseScoreOnly,20,430.0,816.6666666666669,246.6666666666667,365.50260320508283,40.0,78.40119203319773,0.09302325581395349,P10->P20->P7->P12->P8->P13->P5->P19->P15->P2->P17->P1->P9->P18->P3->P11->P4->P6->P14->P16
29,DRF-RH-NoPathTimePenalty,20,284.0,573.3333333333333,131.11111111111111,212.07634279174124,20.0,77.48027396155521,0.07042253521126761,P13->P10->P12->P20->P8->P17->P7->P19->P2->P5->P15->P9->P3->P18->P1->P4->P11->P14->P16->P6
29,DRF-RH-NoPriorityCompletion,20,248.0,513.3333333333333,126.11111111111113,227.64195742359047,40.0,88.81678798934445,0.16129032258064516,P10->P12->P20->P8->P17->P7->P19->P2->P13->P5->P15->P9->P1->P18->P3->P4->P14->P16->P11->P6
29,DRF-RH-NoDeadlinePenalty,20,242.0,503.3333333333334,124.44444444444446,196.57556274797923,40.0,79.50761797837913,0.1652892561983471,P13->P10->P12->P17->P20->P8->P9->P2->P7->P19->P3->P18->P4->P15->P5->P14->P16->P1->P11->P6
29,DRF-RH-NoTopKBonus,20,198.0,430.0,125.55555555555559,178.40767668179276,40.0,79.60200001252815,0.20202020202020202,P13->P10->P12->P17->P9->P20->P8->P1->P18->P3->P7->P19->P11->P2->P5->P15->P14->P16->P4->P6
29,DRF-RH-NoHybridPool,20,224.0,473.3333333333333,125.00000000000001,186.72716369667907,40.0,70.330944028683,0.17857142857142858,P13->P10->P12->P17->P20->P8->P9->P18->P3->P7->P19->P11->P2->P5->P15->P14->P16->P4->P1->P6
29,DRF-RH-NoDynamicRiskField,20,242.0,503.3333333333334,124.44444444444446,196.57556274797923,40.0,76.66813698597252,0.1652892561983471,P13->P10->P12->P17->P20->P8->P9->P2->P7->P19->P3->P18->P4->P15->P5->P14->P16->P1->P11->P6
